id,lot_frontage,lot_area,lot_shape,utilities,land_slope,neighborhood,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,misc_val,mo_sold,yr_sold,saleprice_log,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,ms_subclass_120,ms_subclass_160,ms_subclass_180,ms_subclass_190,street_Pave,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Norm,condition_2_PosA,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
1169,68.87899941826643,4538,3,4,3,4,9,5,2001,2001,179.0,4,3,5,3,3,6,1004.0,1,1310.0,5,1,5,1310,1310,1.0,0.0,1,1,1,1,4,5,8,1,2001.0,2,2.0,545.0,3,3,3,277,45,0,7,2008,12.560244459250786,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1376,62.0,10106,4,4,3,1,5,7,1940,1999,0.0,3,4,3,3,1,5,351.0,3,644.0,4,1,5,808,1355,1.0,0.0,2,0,4,2,3,6,8,0,0.0,0,0.0,0.0,0,0,3,140,0,0,9,2008,11.755871643580615,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2503,68.87899941826643,13346,3,4,3,4,7,5,1992,2000,0.0,4,3,4,3,1,6,728.0,1,1095.0,5,1,5,1166,2295,1.0,0.0,2,1,4,1,4,9,8,1,1992.0,2,2.0,590.0,3,3,3,0,40,0,7,2006,12.498742259492994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1987,57.0,9639,4,4,3,1,4,8,1900,1950,0.0,3,3,3,3,1,1,0.0,1,1075.0,5,1,5,1156,1798,0.0,0.0,2,1,4,1,3,7,8,0,1935.0,1,2.0,342.0,3,3,1,0,0,0,5,2007,11.827736204810266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1190,68.87899941826643,15387,3,4,3,3,7,7,1967,1967,0.0,3,3,3,3,1,5,603.0,4,1620.0,5,1,5,1620,1620,0.0,0.0,2,0,4,1,4,8,8,1,1967.0,1,2.0,578.0,3,3,3,0,62,450,8,2008,12.278393307109802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1930,75.0,10050,4,4,3,2,5,5,1955,1955,0.0,3,3,3,3,1,3,288.0,1,1216.0,3,1,5,1216,1216,1.0,0.0,1,0,3,1,3,5,8,0,1955.0,2,1.0,336.0,3,3,3,0,0,0,8,2007,11.771436160121727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2677,68.87899941826643,6240,4,4,3,1,5,4,1936,1950,0.0,3,3,4,3,1,1,0.0,1,896.0,4,1,4,896,1344,0.0,0.0,1,0,3,1,3,7,8,0,1936.0,1,1.0,240.0,2,3,3,200,114,0,4,2006,11.652687407345386,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1256,45.0,7506,4,4,3,1,5,8,1925,1950,0.0,3,4,3,3,1,1,0.0,1,747.0,3,1,5,747,1159,0.0,0.0,1,0,3,1,3,5,8,0,1932.0,1,1.0,288.0,2,3,1,84,0,0,5,2008,11.643953727376633,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2484,68.87899941826643,8900,4,4,3,2,4,4,1966,1966,0.0,3,3,3,3,1,3,1056.0,1,1056.0,3,1,5,1056,1056,1.0,0.0,1,0,2,1,3,5,8,0,1966.0,1,1.0,384.0,3,3,3,0,42,0,11,2006,11.580584113444045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1253,80.0,8480,4,4,3,2,5,5,1947,1950,0.0,3,3,3,3,1,3,442.0,1,832.0,3,1,5,832,1216,0.0,0.0,1,0,2,1,3,6,8,0,1947.0,1,1.0,336.0,3,3,3,158,0,0,10,2008,11.682668239557323,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1337,50.0,6000,4,4,3,1,6,7,1929,1950,0.0,3,3,3,3,1,1,0.0,1,862.0,3,1,5,950,1158,0.0,0.0,1,0,3,1,3,5,8,1,1929.0,2,1.0,208.0,3,3,3,0,0,0,7,2008,11.695247021764185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1788,74.0,8847,4,4,3,4,8,5,2005,2005,148.0,4,3,4,3,3,6,769.0,1,1538.0,5,1,5,1538,1538,1.0,0.0,2,0,3,1,4,7,8,0,2005.0,2,2.0,484.0,3,3,3,146,40,0,12,2007,12.468436909997664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
141,68.87899941826643,8050,3,4,3,2,5,5,1959,1959,150.0,3,3,3,3,1,4,856.0,3,1143.0,3,1,5,1143,1143,1.0,0.0,1,0,3,1,3,6,8,0,1959.0,2,1.0,308.0,3,3,3,0,0,0,5,2010,11.820410164718187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1669,70.0,8294,4,4,3,2,4,5,1971,1971,0.0,3,3,3,3,1,1,0.0,1,858.0,3,1,5,872,872,0.0,0.0,1,0,3,1,3,5,8,0,1974.0,1,4.0,480.0,3,3,3,0,0,0,6,2007,11.719939634354555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1366,68.87899941826643,7920,3,4,3,1,6,7,1920,1950,0.0,3,2,3,3,1,1,0.0,1,319.0,3,1,4,1035,1406,0.0,0.0,1,0,3,1,2,6,8,0,0.0,0,0.0,0.0,0,0,1,0,144,0,3,2008,11.401993904262946,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,100.0,18494,3,4,3,3,6,5,2005,2005,0.0,4,3,4,3,1,1,0.0,1,1324.0,5,1,5,1324,1324,0.0,0.0,2,0,3,1,4,6,8,0,2005.0,3,2.0,430.0,3,3,3,36,23,0,1,2010,12.203569515312054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1380,68.87899941826643,7162,3,4,3,2,5,7,1966,1966,41.0,3,3,3,3,1,1,0.0,1,876.0,3,1,5,904,904,0.0,0.0,1,0,3,1,3,6,8,0,1966.0,1,1.0,408.0,3,3,3,0,0,0,12,2008,11.607326140391713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
919,53.0,10918,4,4,3,3,7,9,1926,2004,0.0,4,3,4,3,1,1,0.0,1,1276.0,5,1,5,1276,2080,0.0,0.0,1,1,3,1,4,9,8,2,1926.0,1,1.0,282.0,3,3,3,0,0,0,6,2009,12.36307639433984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2804,37.0,4435,4,4,3,3,6,5,2004,2004,169.0,4,3,4,3,2,6,662.0,1,848.0,5,1,5,848,848,1.0,0.0,1,0,1,1,4,3,8,1,2004.0,2,2.0,420.0,3,3,3,140,0,0,5,2006,11.956970055045867,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
782,68.87899941826643,11250,4,4,3,3,4,5,1957,1989,0.0,3,3,3,3,3,1,0.0,1,1104.0,5,1,4,1104,1788,1.0,0.0,1,0,5,1,3,8,6,2,1957.0,1,1.0,304.0,3,3,3,120,0,0,11,2009,11.992260421644847,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
956,68.87899941826643,14375,3,2,3,4,6,6,1958,1958,541.0,3,3,3,3,1,6,111.0,3,819.0,4,1,4,1344,1344,0.0,1.0,1,0,3,1,4,7,8,1,1958.0,2,2.0,525.0,3,3,3,0,118,0,1,2009,11.831379196088765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
187,100.0,9045,4,4,3,1,5,3,1910,1950,0.0,3,2,3,3,2,1,0.0,1,840.0,2,0,3,1128,2256,0.0,0.0,2,0,4,2,2,12,8,0,0.0,0,0.0,0.0,0,0,1,0,18,0,6,2010,11.245046019814627,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2074,97.0,10029,3,4,3,3,6,5,1988,1989,268.0,4,3,4,3,1,6,831.0,1,1151.0,3,1,5,1164,2060,0.0,1.0,2,1,4,1,3,8,8,1,1988.0,1,2.0,521.0,3,3,3,0,228,0,9,2007,12.259613412458204,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1039,34.0,4060,4,4,3,2,6,5,1998,1999,0.0,4,3,4,3,1,6,266.0,1,1405.0,5,1,5,1337,1337,1.0,0.0,2,0,2,1,4,5,8,0,1998.0,3,2.0,511.0,3,3,3,144,68,0,8,2008,12.106252310247962,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1210,82.0,9020,4,4,3,2,6,7,1966,1966,183.0,3,3,3,3,4,3,312.0,5,1127.0,3,1,5,1165,1165,1.0,0.0,1,1,3,1,3,6,8,0,1966.0,2,2.0,490.0,4,4,3,0,129,0,5,2008,12.071969661006696,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2710,96.0,11777,3,4,3,2,5,6,1966,1966,97.0,3,3,3,3,3,2,328.0,5,1164.0,5,1,5,1320,1320,1.0,0.0,1,0,3,1,3,6,8,2,1966.0,2,2.0,564.0,3,3,3,160,68,0,5,2006,12.010665849187564,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44,70.0,10171,3,4,3,4,7,5,2004,2004,168.0,4,3,4,3,1,6,2.0,1,1517.0,5,1,5,1535,1535,0.0,0.0,2,0,3,1,4,7,8,0,2004.0,2,2.0,532.0,3,3,3,0,0,0,3,2010,12.273731294003987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1026,80.0,10400,4,4,3,3,7,6,1980,1988,280.0,3,3,4,3,2,1,0.0,1,738.0,3,1,5,1277,2044,0.0,0.0,2,1,3,1,3,7,7,1,1980.0,1,2.0,489.0,3,3,3,28,73,0,3,2008,12.128111104060464,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1343,52.0,6240,4,4,3,1,4,7,1929,1950,0.0,3,3,3,3,1,4,80.0,1,704.0,5,1,5,624,1136,0.0,1.0,1,0,2,1,3,6,8,0,1990.0,1,1.0,336.0,3,3,3,0,365,0,8,2008,11.719939634354555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2248,68.87899941826643,12150,3,4,3,2,6,6,1979,1979,0.0,3,3,4,3,3,6,1001.0,1,1001.0,3,1,5,1299,1299,1.0,0.0,2,0,2,1,4,5,8,1,1979.0,2,2.0,486.0,3,3,3,84,0,0,1,2007,12.11996994647676,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1849,24.0,2645,4,4,3,4,8,5,1999,2000,456.0,4,3,4,3,1,1,0.0,1,776.0,5,1,5,764,1441,0.0,0.0,2,1,2,1,4,5,8,0,1999.0,1,2.0,492.0,3,3,3,206,0,0,11,2007,12.066810578196664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2076,68.87899941826643,22692,3,4,3,1,5,5,1953,1953,0.0,3,3,3,3,1,3,587.0,1,1073.0,3,1,5,1630,1630,0.0,0.0,2,0,3,1,3,6,5,1,1953.0,1,2.0,649.0,3,3,2,0,64,0,3,2007,11.77528972943772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2641,60.0,9600,4,4,3,1,7,7,1925,1990,0.0,3,3,3,4,1,2,16.0,1,728.0,5,1,5,832,1641,0.0,1.0,1,1,3,1,5,6,8,1,1925.0,1,2.0,546.0,2,3,3,0,0,0,8,2006,12.089538829274224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,74.0,13830,3,4,3,3,5,5,1997,1998,0.0,3,3,4,3,1,6,791.0,1,928.0,4,1,5,928,1629,0.0,0.0,2,1,3,1,3,6,8,1,1997.0,3,2.0,482.0,3,3,3,212,34,0,3,2010,12.154252896800378,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
878,68.87899941826643,4435,4,4,3,3,6,5,2003,2004,170.0,4,3,4,3,3,6,685.0,1,848.0,5,1,5,848,848,1.0,0.0,1,0,1,1,4,4,8,0,2003.0,3,2.0,420.0,3,3,3,140,0,0,6,2009,11.877568578558137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1548,68.87899941826643,5890,4,4,3,1,6,8,1930,2007,0.0,4,4,3,3,3,5,538.0,1,816.0,5,1,5,816,816,0.0,0.0,1,0,2,1,3,5,8,0,2002.0,1,1.0,432.0,3,3,3,0,0,0,6,2008,11.699405031912846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
841,112.0,10859,4,4,3,3,5,5,1994,1995,0.0,3,3,4,3,1,1,0.0,1,1097.0,5,1,5,1097,1097,0.0,0.0,1,1,3,1,3,6,8,0,1995.0,1,2.0,672.0,3,3,3,392,64,0,6,2009,11.884489021402711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1621,41.0,5330,4,4,3,4,8,5,2000,2000,0.0,4,3,4,3,3,6,1196.0,1,1494.0,5,1,5,1652,1652,1.0,0.0,2,0,2,1,5,6,8,0,2000.0,2,2.0,499.0,3,3,3,96,48,0,8,2007,12.43320821811392,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
