id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,misc_val,mo_sold,yr_sold,sale_type,saleprice_log
1875,20,RL,70.0,8050,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,474.0,BLQ,949.0,GasA,TA,Y,SBrkr,1107,1107,1.0,0.0,1,0,3,1,Gd,5,Typ,0,Attchd,1967.0,RFn,1.0,308.0,TA,TA,Y,88,64,0,3,2007,WD ,11.751942365440728
155,20,RL,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,GasA,Ex,Y,SBrkr,827,827,0.0,0.0,1,0,2,1,TA,5,Mod,1,Detchd,1967.0,Unf,1.0,392.0,TA,TA,Y,0,0,0,4,2010,WD ,11.585246126549855
1318,75,RM,35.0,6300,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,742.0,GasA,Ex,Y,SBrkr,742,1484,0.0,0.0,2,0,3,1,TA,9,Typ,1,NA,0.0,NA,0.0,0.0,NA,NA,Y,0,291,0,6,2008,WD ,11.759785542901755
1285,30,RM,30.0,5232,Pave,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,680.0,GasA,Gd,N,FuseP,764,764,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1965.0,Unf,2.0,504.0,TA,TA,N,0,0,0,6,2008,WD ,11.198214720130528
2400,20,RL,72.0,11846,Pave,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,562.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1567.0,Unf,1792.0,GasA,Ex,Y,SBrkr,1792,1792,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Attchd,2003.0,Fin,3.0,874.0,TA,TA,Y,206,49,0,8,2006,WD ,12.832011076396668
1068,60,RL,130.0,16900,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,1110.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1075.0,Unf,1479.0,GasA,Ex,Y,SBrkr,1515,2649,1.0,0.0,2,1,4,1,Gd,10,Typ,1,Attchd,2001.0,Fin,3.0,746.0,TA,TA,Y,0,60,0,1,2008,WD ,12.950981760648709
361,60,RL,68.87899941826643,9636,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,808.0,GasA,Gd,Y,SBrkr,808,1593,0.0,0.0,2,1,3,1,TA,7,Typ,1,BuiltIn,1993.0,RFn,2.0,389.0,TA,TA,Y,342,40,0,12,2009,WD ,12.089538829274222
1493,85,RL,90.0,10012,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,920.0,Rec,1138.0,GasA,TA,Y,SBrkr,1181,1181,1.0,0.0,2,0,3,1,TA,6,Typ,0,Detchd,1974.0,RFn,2.0,588.0,TA,TA,Y,0,0,0,4,2008,WD ,11.831379196088763
1110,20,RL,91.0,14303,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314.0,Unf,1986.0,GasA,Ex,Y,SBrkr,1987,1987,1.0,0.0,2,0,2,1,Gd,7,Typ,1,Attchd,1994.0,Fin,2.0,691.0,TA,TA,Y,262,36,0,8,2008,WD ,12.616525295149378
911,70,RL,43.0,5707,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,6,6,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,583.0,GasA,Gd,Y,FuseF,647,1242,0.0,0.0,1,1,3,1,TA,6,Typ,1,Detchd,1926.0,Unf,1.0,180.0,Fa,TA,Y,329,96,0,3,2009,WD ,11.56171562913966
2535,20,RL,78.0,9360,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1968,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,TA,TA,CBlock,TA,TA,Av,ALQ,760.0,Unf,976.0,GasA,TA,Y,SBrkr,976,976,1.0,0.0,1,0,2,1,Gd,4,Typ,1,Attchd,1968.0,RFn,2.0,504.0,TA,TA,Y,94,0,0,8,2006,WD ,11.967180737247824
2030,50,RM,40.0,5680,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,3,1901,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,969.0,GasA,TA,N,FuseA,969,1214,0.0,0.0,1,0,2,1,TA,6,Typ,0,Detchd,1920.0,Unf,1.0,216.0,TA,TA,N,0,0,0,9,2007,WD ,11.669929213779893
2634,20,RL,70.0,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,468.0,Unf,864.0,GasA,Gd,Y,SBrkr,864,864,0.0,1.0,1,0,3,1,TA,5,Typ,0,Attchd,1962.0,Unf,1.0,336.0,TA,TA,Y,0,0,0,2,2006,WD ,11.56171562913966
1530,50,RL,51.0,10480,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,1064.0,GasA,Ex,Y,FuseA,1166,1639,0.0,0.0,1,0,3,1,TA,6,Maj2,0,Detchd,1936.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,3,2008,WD ,11.652687407345388
435,20,RL,95.0,11578,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,302.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,1736.0,GasA,Ex,Y,SBrkr,1736,1736,0.0,0.0,2,0,3,1,Ex,7,Typ,1,Attchd,2008.0,RFn,3.0,834.0,TA,TA,Y,319,90,0,7,2009,WD ,12.793859310432293
812,90,RL,64.0,7018,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,GasA,TA,Y,SBrkr,1535,1535,0.0,0.0,2,0,4,2,TA,8,Typ,0,Attchd,1979.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,6,2009,WD ,11.685684782260491
1202,60,RL,68.87899941826643,9130,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,6,8,1966,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,252.0,TA,TA,CBlock,TA,TA,No,GLQ,400.0,Rec,800.0,GasA,Gd,Y,SBrkr,800,1632,0.0,1.0,1,1,4,1,Gd,7,Typ,0,Attchd,1966.0,Unf,2.0,484.0,TA,TA,Y,0,40,0,7,2008,WD ,12.061046873479915
666,30,RL,60.0,10800,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1890,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,630.0,GasA,TA,Y,FuseA,725,725,0.0,0.0,1,1,1,1,TA,4,Typ,0,Detchd,1959.0,Unf,1.0,320.0,TA,TA,Y,0,30,0,11,2009,WD ,11.2708539037705
1751,60,RL,62.0,8244,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,840.0,GasA,Ex,Y,SBrkr,840,1720,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,2004.0,Fin,2.0,440.0,TA,TA,Y,100,48,0,5,2007,WD ,12.119969946476761
705,20,RM,60.0,6000,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,936.0,GasA,TA,N,SBrkr,936,936,0.0,0.0,1,0,2,1,TA,4,Min2,0,Detchd,1974.0,Unf,2.0,576.0,TA,TA,Y,0,32,0,2,2009,WD ,11.440354772135393
1744,120,RL,68.87899941826643,3621,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1084.0,Unf,1406.0,GasA,Ex,Y,SBrkr,1589,1589,1.0,0.0,2,0,2,1,Gd,7,Typ,1,Attchd,2003.0,Fin,3.0,630.0,TA,TA,Y,143,20,0,11,2007,WD ,12.330500223905226
357,60,RL,59.0,7837,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,799.0,GasA,Gd,Y,SBrkr,799,1571,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,1993.0,RFn,2.0,380.0,TA,TA,Y,0,40,0,5,2009,WD ,12.089538829274222
2133,20,RL,72.0,10665,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1013.0,Unf,1453.0,GasA,Ex,Y,SBrkr,1479,1479,1.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2003.0,RFn,2.0,558.0,TA,TA,Y,144,29,0,6,2007,WD ,12.328290278254423
989,60,RL,70.0,10457,Pave,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,7,1969,1969,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,Ex,CBlock,TA,TA,Gd,BLQ,496.0,LwQ,784.0,GasA,Ex,Y,SBrkr,784,1632,0.0,0.0,1,1,4,1,TA,7,Typ,1,Attchd,1969.0,RFn,2.0,898.0,TA,TA,Y,0,173,0,4,2009,WD ,12.061046873479915
562,20,RL,60.0,8281,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,553.0,BLQ,864.0,GasA,Gd,Y,SBrkr,864,864,0.0,0.0,1,0,3,1,TA,5,Typ,1,Detchd,1965.0,Unf,1.0,360.0,TA,TA,Y,0,0,0,12,2009,WD ,11.041048081342682
1054,60,RL,67.0,14948,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,268.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1330.0,Unf,1452.0,GasA,Ex,Y,SBrkr,1476,2713,1.0,0.0,2,1,3,1,Ex,11,Typ,1,Attchd,2008.0,Fin,3.0,858.0,TA,TA,Y,126,66,0,11,2008,New,13.008659261632127
2850,70,RL,43.0,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,8,1926,1997,Gable,CompShg,Wd Sdng,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,424.0,Unf,624.0,GasA,Ex,Y,SBrkr,743,1479,1.0,0.0,1,0,3,1,Gd,6,Typ,2,Detchd,1926.0,Unf,1.0,312.0,TA,TA,Y,530,0,0,5,2006,WD ,11.982929094215963
1082,120,RM,68.87899941826643,3940,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,24.0,Gd,TA,PConc,Gd,TA,No,GLQ,1087.0,Unf,1393.0,GasA,Ex,Y,SBrkr,1576,1576,1.0,0.0,2,0,2,1,Gd,7,Typ,1,Attchd,2004.0,RFn,3.0,668.0,TA,TA,Y,143,20,0,5,2008,WD ,12.301337369755954
1440,20,RL,93.0,9382,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1468.0,GasA,Ex,Y,SBrkr,1479,1479,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,1999.0,RFn,2.0,577.0,TA,TA,Y,120,25,0,7,2008,WD ,12.160028707028767
2006,40,RL,55.0,6854,Pave,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,LwQ,317.0,Rec,756.0,GasA,TA,N,FuseA,916,1060,1.0,0.0,1,0,1,1,TA,6,Mod,1,Detchd,1969.0,Unf,1.0,308.0,Fa,TA,Y,0,65,0,8,2007,WD ,11.824079893607152
2082,30,RL,68.87899941826643,11515,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1958,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,GasA,TA,N,SBrkr,943,943,0.0,0.0,1,0,3,1,Gd,5,Min2,0,Detchd,1958.0,Unf,1.0,308.0,TA,TA,N,0,0,0,8,2007,WD ,11.289781913656018
2344,50,RL,68.87899941826643,13837,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,178.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,1002.0,LwQ,1204.0,GasA,Gd,Y,SBrkr,1377,2183,0.0,0.0,2,1,4,1,Gd,9,Typ,0,Attchd,1988.0,Unf,3.0,786.0,TA,TA,Y,0,0,0,2,2006,WD ,12.341477282536376
248,60,RL,80.0,9938,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,750.0,Unf,1050.0,GasA,Ex,Y,SBrkr,1062,1949,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,1993.0,Fin,2.0,574.0,TA,TA,Y,156,90,0,6,2010,WD ,12.371587084007746
2276,20,RL,85.0,12633,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,PosA,PosA,1Fam,1Story,10,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,242.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,1824.0,GasA,Ex,Y,SBrkr,1824,1824,0.0,0.0,2,0,3,1,Ex,8,Typ,1,Attchd,2006.0,Fin,3.0,932.0,TA,TA,Y,160,36,0,9,2007,New,12.8790171187726
755,70,RM,57.0,6876,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,5,1927,1950,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,Fa,No,BLQ,522.0,Unf,720.0,GasA,Fa,Y,SBrkr,1146,1930,1.0,0.0,2,0,4,1,TA,8,Typ,0,Attchd,1927.0,Unf,1.0,316.0,TA,TA,Y,0,0,0,8,2009,WD ,11.911701584927597
1178,160,FV,36.0,3951,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,10,5,1998,1999,Gable,CompShg,BrkFace,MetalSd,None,0.0,Ex,TA,PConc,Gd,TA,Mn,BLQ,128.0,GLQ,970.0,GasA,Ex,Y,SBrkr,1469,2393,1.0,0.0,2,1,2,1,Ex,7,Typ,1,Attchd,1998.0,Fin,2.0,846.0,TA,TA,Y,0,90,0,2,2008,WD ,12.751299696013497
2636,70,RM,62.0,9856,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1900,2005,Hip,CompShg,CemntBd,CmentBd,None,0.0,Gd,Gd,PConc,Fa,TA,No,Unf,0.0,Unf,716.0,GasA,Ex,Y,FuseA,1007,2014,0.0,0.0,2,0,5,1,TA,8,Typ,0,Detchd,1900.0,Unf,2.0,624.0,TA,TA,Y,0,72,0,6,2006,WD ,12.037653993905211
2077,20,RL,84.0,17808,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,4,5,1946,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,484.0,GasA,TA,N,SBrkr,1242,1242,0.0,0.0,1,0,2,1,TA,4,Mod,0,Attchd,1946.0,Unf,1.0,336.0,TA,TA,N,0,0,0,7,2007,WD ,11.607326140391713
2930,60,RL,74.0,9627,Pave,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,94.0,TA,TA,PConc,Gd,TA,Av,LwQ,758.0,Unf,996.0,GasA,Ex,Y,SBrkr,996,2000,0.0,0.0,2,1,3,1,TA,9,Typ,1,Attchd,1993.0,Fin,3.0,650.0,TA,TA,Y,190,48,0,11,2006,WD ,12.144197241812087
737,50,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,780.0,GasA,Ex,Y,FuseF,825,1412,0.0,0.0,1,0,4,1,TA,6,Typ,1,Detchd,1939.0,Unf,1.0,280.0,TA,TA,Y,45,0,0,5,2009,WD ,11.794337924408413
837,20,RL,65.0,9757,Pave,Reg,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,755.0,Unf,990.0,GasA,Ex,Y,SBrkr,990,990,1.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1995.0,RFn,1.0,440.0,TA,TA,Y,66,0,0,10,2009,WD ,11.870599909242044
2086,20,RL,58.0,9280,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,557.0,Unf,1342.0,GasA,Ex,Y,SBrkr,1342,1342,1.0,0.0,1,0,4,1,TA,7,Typ,0,Detchd,1951.0,Unf,1.0,256.0,TA,TA,Y,0,0,0,4,2007,WD ,11.736069016284437
2385,20,RL,120.0,14780,Pave,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,568.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1505.0,Unf,1868.0,GasA,Ex,Y,SBrkr,1868,1868,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Attchd,2005.0,Fin,3.0,1085.0,TA,TA,Y,354,56,0,6,2006,WD ,12.936033799212835
189,70,RM,60.0,7740,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,7,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,622.0,GasA,Gd,Y,SBrkr,741,1363,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1966.0,Unf,2.0,528.0,TA,TA,Y,0,0,0,6,2010,WD ,11.740061037553975
635,20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1988,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,183.0,TA,TA,CBlock,TA,TA,No,Rec,620.0,LwQ,1240.0,GasA,Gd,Y,SBrkr,1632,1632,1.0,0.0,2,0,3,1,TA,6,Min1,1,Attchd,1958.0,RFn,1.0,338.0,TA,TA,Y,289,0,0,4,2009,WD ,11.842229212112828
432,60,RL,97.0,13478,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,420.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1338.0,Unf,1722.0,GasA,Ex,Y,SBrkr,1728,2296,1.0,0.0,2,1,3,1,Ex,10,Typ,1,BuiltIn,2008.0,RFn,3.0,842.0,TA,TA,Y,382,274,0,6,2009,ConLI,13.021326833226556
900,90,RL,65.0,10926,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1959,1959,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,1678.0,GasA,TA,Y,SBrkr,1678,1678,0.0,0.0,2,0,6,2,TA,10,Typ,0,NA,0.0,NA,0.0,0.0,NA,NA,Y,0,0,0,8,2009,WD ,11.694413341015606
966,20,RL,68.87899941826643,6853,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,Gd,TA,PConc,Ex,TA,No,GLQ,1005.0,Unf,1267.0,GasA,Ex,Y,SBrkr,1296,1296,1.0,0.0,2,0,2,1,Gd,6,Typ,0,Attchd,2001.0,Fin,2.0,471.0,TA,TA,Y,192,25,0,6,2009,WD ,12.301382825334498
1612,20,RL,85.0,10667,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,BrkFace,302.0,TA,TA,CBlock,TA,TA,No,BLQ,838.0,Unf,1587.0,GasA,TA,Y,SBrkr,1587,1587,0.0,0.0,2,0,3,1,TA,7,Typ,1,Attchd,1971.0,Unf,2.0,525.0,TA,TA,Y,0,44,0,3,2007,WD ,12.027543886974914
904,50,RL,45.0,8212,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,626.0,Unf,720.0,GasA,Ex,Y,SBrkr,854,1298,0.0,0.0,1,0,3,1,TA,6,Typ,2,Detchd,1940.0,Unf,1.0,256.0,TA,TA,Y,84,0,0,9,2009,WD ,11.711776323715394
2487,90,RM,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,TA,TA,CBlock,TA,TA,No,Rec,1332.0,Unf,1728.0,GasA,TA,Y,SBrkr,1728,1728,1.0,0.0,2,0,6,2,TA,10,Typ,0,Detchd,1963.0,Unf,2.0,504.0,TA,TA,Y,0,0,0,11,2006,ConLI,11.736069016284437
1304,20,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,308.0,Unf,928.0,GasA,Gd,Y,FuseA,928,928,0.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1957.0,Fin,1.0,288.0,TA,TA,Y,0,0,0,6,2008,WD ,11.630708500626612
2112,60,RL,78.0,9316,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,879.0,GasA,Ex,Y,SBrkr,879,1795,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Attchd,2005.0,RFn,2.0,578.0,TA,TA,Y,164,111,0,10,2007,WD ,12.160028707028767
1244,20,RL,75.0,9464,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1958,1958,Hip,CompShg,MetalSd,MetalSd,BrkFace,135.0,TA,Gd,CBlock,TA,TA,No,BLQ,570.0,Unf,1080.0,GasA,Gd,Y,SBrkr,1080,1080,0.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1958.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,6,2008,WD ,11.820410164718188
843,60,RL,80.0,10400,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,866.0,GasA,Ex,Y,SBrkr,866,1779,0.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,1998.0,RFn,2.0,546.0,TA,TA,Y,198,36,0,3,2009,WD ,12.195517131590657
